time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-4.1356403506360505e-06,-0.0006960770426401027,8.218855088673512e-05,0.0,0.0,-3.757239337716543e-06,-0.00012084094922710671,0.0,0.0
0.01,0.010330123424831429,2.409275365559327e-05,0.05065337513666271,0.0,0.007264633389319918,0.0,-8.659016135708483e-06,-0.00010232667539435432,0.0,2.6413392544147297e-06
0.02,0.020690253406756048,0.00015054176169637402,0.10796518639099494,0.0,0.014558962982822093,0.0,-1.252154003954312e-05,-7.578854299742228e-05,0.0,6.098560061416213e-06
0.03,0.03067499989498059,0.0006217996827137388,0.16305468576481838,0.0,0.02155134459335058,0.0,-1.5765506076876144e-05,-5.3265856166060546e-05,0.0,8.839891414219088e-06
0.04,0.040614408538753366,0.0016961159180985726,0.21439384724555727,0.0,0.028299027925847483,0.0,-2.0257238102941554e-05,-3.420446169342687e-05,0.0,1.1157964158582834e-05
0.05,0.050083881914268207,0.003581362502155663,0.25806947883221365,0.0,0.034320801221926996,0.0,-2.7049711880587947e-05,-9.354350291523604e-06,0.0,1.4362948291137444e-05
0.06,0.05955335528978305,0.006434576726056091,0.29478555665139156,0.0,0.0397976759543103,0.0,-3.622837141567769e-05,2.765196819523759e-05,0.0,1.919882907113168e-05
0.07,0.06846139646755374,0.01035328695106555,0.3215639751351458,0.0,0.04422213528124398,0.0,-4.7348694254803895e-05,7.80785103360236e-05,0.0,2.573257585994154e-05
0.08,0.07736261172194747,0.015379794520451812,0.3407384532001279,0.0,0.04791091677612562,0.0,-5.978106585723567e-05,0.00013994213210139124,0.0,3.3658847930094284e-05
0.09,0.0857121705396961,0.02150036716229819,0.3507228184834166,0.0,0.05044804977803701,0.0,-7.287120541128592e-05,0.00020993207865324401,0.0,4.2540851249368245e-05
0.1,0.09399214266455713,0.028654456063474044,0.35431358132676255,0.0,0.05217710474265404,0.0,-8.602062341868116e-05,0.0002844365715291492,0.0,5.192256255343728e-05
0.11,0.10174083111555474,0.03673905228421309,0.3508940547946322,0.0,0.05281258355268551,0.0,-9.871290088541496e-05,0.00036006760191371385,0.0,6.138521702886998e-05
0.12,0.10934657510247155,0.04561932200533508,0.3430603351026754,0.0,0.05269520955746471,0.0,-0.00011053208080684843,0.0004338573060969364,0.0,7.056594995823989e-05
0.13,0.11645200517998859,0.0551345904195824,0.3306674975959206,0.0,0.05166531985646522,0.0,-0.00012116277628900303,0.0005033754724968023,0.0,7.917097214566386e-05
0.14,0.12333053602054957,0.06510748555488066,0.3156924366637949,0.0,0.050024191391687685,0.0,-0.00013038832951342875,0.0005667462961834823,0.0,8.697594731203909e-05
0.15,0.12975031971785705,0.07534970621087704,0.29824975269185755,0.0,0.04773094188758306,0.0,-0.0001380805476824777,0.0006226440735563159,0.0,9.382499955767738e-05
0.16,0.13584865240365068,0.08566858749744392,0.2795600557538183,0.0,0.04501171714701946,0.0,-0.00014418801857445738,0.000670243273242211,0.0,9.962379391905907e-05
0.17,0.14154040171401913,0.0958723419152442,0.26001916280014076,0.0,0.04194034020633028,0.0,-0.00014872543081426474,0.0007091568995345094,0.0,0.00010433158759916823
0.18,0.14680555123663377,0.10577402094521761,0.2401004025420309,0.0,0.038636116407664504,0.0,-0.0001517599896990797,0.0007393773033156642,0.0,0.00010795395245947617
0.19,0.15172687815333405,0.11519664651833415,0.22061952861548734,0.0,0.035287728499997666,0.0,-0.00015340602082456554,0.0007612032282732748,0.0,0.00011053342364794388
0.2,0.15610585950435826,0.12397485453565296,0.20133284053972092,0.0,0.031879905183491104,0.0,-0.00015381168801362465,0.0007752050492751723,0.0,0.00011214586349825767
0.21,0.1602143760206611,0.13196051279948914,0.1836500343015945,0.0,0.028719839697234954,0.0,-0.00015315995544691423,0.0007821559517658195,0.0,0.00011289126559463992
0.22,0.16365420419168317,0.13902222187477,0.1665889618432578,0.0,0.025632839706441653,0.0,-0.00015165433177955197,0.0007830288416267722,0.0,0.00011289453266428338
0.23,0.16690752230085934,0.1450519197092611,0.15232051325363527,0.0,0.02305062193144664,0.0,-0.00014952565847197344,0.0007789262370566669,0.0,0.00011229555909246844
0.24,0.16935521228346778,0.1499621089978548,0.13901603387945907,0.0,0.020616126312851406,0.0,-0.00014701447711286134,0.0007711056237798257,0.0,0.00011125406475257939
0.25,0.171710943978788,0.15369372827211997,0.12974673394122035,0.0,0.018893252502502757,0.0,-0.0001443830017670432,0.0007608961475874677,0.0,0.0001099372812325395
0.26,0.1731135107645712,0.1562105933295766,0.12162951167366529,0.0,0.01732117510804275,0.0,-0.00014189131821115597,0.000749747666707147,0.0,0.00010852839749576795
0.27,0.17451607755035445,0.1575083483797742,0.11867853058179975,0.0,0.016596082770533708,0.0,-0.00013981349450971638,0.0007391198428432154,0.0,0.00010720989296128034
0.28,0.17483422086211478,0.15787303126143,0.11653633984002898,0.0,0.015962332171074636,0.0,-0.00013932942415264437,0.0007305558680048013,0.0,0.00010617485685380177
0.29,0.17513917969394777,0.1578372984907219,0.11712420871237146,0.0,0.015972323781496215,0.0,-0.00014237350667630768,0.0007301019552863957,0.0,0.0001062539958763093
0.3,0.17442464688180706,0.15773132189953426,0.11509399426598205,0.0,0.015546925797666658,0.0,0.00019815317793535662,0.0007480301610238323,0.0,0.00010881197416290254
0.31,0.17358151400771096,0.15749332857599946,0.11104503613190342,0.0,0.015078466975955263,0.0,0.0006220899811916793,-0.0009364720252739888,0.00013015116459906851,0.0
0.32,0.17179431226209094,0.15631444338621434,0.10583529208945915,0.0,0.014036924031553884,0.0,0.0007034926956236636,-0.0032335220733647053,0.0004287731968220694,0.0
0.33,0.16975310418137338,0.15436510194674216,0.10292959197062707,0.0,0.013473613990286652,0.0,0.0006703532599403851,-0.003924124241848382,0.00048786557501132944,0.0
0.34,0.1668532467017202,0.15191254192669895,0.0992443853501961,0.0,0.01284571719642488,0.0,0.0006279074302738461,-0.0038615393333700705,0.00046667902981285564,0.0
0.35000000000000003,0.16356397991368896,0.14912534984275302,0.09565331210249638,0.0,0.012294976772794232,0.0,0.0006034640813496244,-0.0036604383585116256,0.00043885067133709986,0.0
